страна,год,пол,возраст,количество_самоубийства,население,самоубийства_на_100к_человек,страна-год,ИЧР_за_год,ввп_за_год ($) ,ввп_на_душу_населения ($),поколение
Мексика,2009,мужской,55-74 лет,497,5132854,9.68,Мексика2009,,"900,045,362,045",8651,Молчаливое поколение
Мексика,2009,мужской,15-24 лет,1032,11057116,9.33,Мексика2009,,"900,045,362,045",8651,Миллениалы
Мексика,2009,женский,15-24 лет,359,10695396,3.36,Мексика2009,,"900,045,362,045",8651,Миллениалы
Мексика,2009,женский,25-34 лет,212,9636739,2.2,Мексика2009,,"900,045,362,045",8651,Поколение X
Мексика,2009,женский,35-54 лет,234,13420062,1.74,Мексика2009,,"900,045,362,045",8651,Бумеры
Мексика,2009,женский,55-74 лет,74,5495711,1.35,Мексика2009,,"900,045,362,045",8651,Молчаливое поколение
Мексика,2009,мужской,5-14 лет,109,11979752,0.91,Мексика2009,,"900,045,362,045",8651,Поколение Z
Мексика,2009,женский,5-14 лет,81,11560068,0.7,Мексика2009,,"900,045,362,045",8651,Поколение Z
Мексика,2009,женский,75+ лет,6,1622435,0.37,Мексика2009,,"900,045,362,045",8651,Молчаливое поколение
Мексика,2010,мужской,75+ лет,165,1187437,13.9,Мексика2010,0.746,"1,057,801,282,051",9991,Молчаливое поколение
Мексика,2010,мужской,25-34 лет,936,9704369,9.65,Мексика2010,0.746,"1,057,801,282,051",9991,Поколение X
Мексика,2010,мужской,15-24 лет,1074,11192708,9.6,Мексика2010,0.746,"1,057,801,282,051",9991,Миллениалы
Мексика,2010,мужской,35-54 лет,1191,13117850,9.08,Мексика2010,0.746,"1,057,801,282,051",9991,Поколение X
Мексика,2010,мужской,55-74 лет,483,5353293,9.02,Мексика2010,0.746,"1,057,801,282,051",9991,Молчаливое поколение
Мексика,2010,женский,15-24 лет,350,10827976,3.23,Мексика2010,0.746,"1,057,801,282,051",9991,Миллениалы
Мексика,2010,женский,25-34 лет,177,9676184,1.83,Мексика2010,0.746,"1,057,801,282,051",9991,Поколение X
Мексика,2010,женский,35-54 лет,231,13887708,1.66,Мексика2010,0.746,"1,057,801,282,051",9991,Поколение X
Мексика,2010,женский,55-74 лет,62,5735458,1.08,Мексика2010,0.746,"1,057,801,282,051",9991,Молчаливое поколение
Мексика,2010,мужской,5-14 лет,109,11983471,0.91,Мексика2010,0.746,"1,057,801,282,051",9991,Поколение Z
Мексика,2010,женский,5-14 лет,73,11534311,0.63,Мексика2010,0.746,"1,057,801,282,051",9991,Поколение Z
Мексика,2010,женский,75+ лет,7,1675096,0.42,Мексика2010,0.746,"1,057,801,282,051",9991,Молчаливое поколение
Мексика,2011,мужской,75+ лет,156,1236980,12.61,Мексика2011,0.748,"1,180,489,563,964",10965,Молчаливое поколение
Мексика,2011,мужской,15-24 лет,1308,11318362,11.56,Мексика2011,0.748,"1,180,489,563,964",10965,Миллениалы
Мексика,2011,мужской,25-34 лет,1024,9792087,10.46,Мексика2011,0.748,"1,180,489,563,964",10965,Миллениалы
Мексика,2011,мужской,35-54 лет,1326,13558864,9.78,Мексика2011,0.748,"1,180,489,563,964",10965,Поколение X
Мексика,2011,мужской,55-74 лет,533,5562736,9.58,Мексика2011,0.748,"1,180,489,563,964",10965,Бумеры
Мексика,2011,женский,15-24 лет,439,10955599,4.01,Мексика2011,0.748,"1,180,489,563,964",10965,Миллениалы
Мексика,2011,женский,25-34 лет,225,9731711,2.31,Мексика2011,0.748,"1,180,489,563,964",10965,Миллениалы
Мексика,2011,женский,35-54 лет,222,14331297,1.55,Мексика2011,0.748,"1,180,489,563,964",10965,Поколение X
Мексика,2011,женский,55-74 лет,72,5967658,1.21,Мексика2011,0.748,"1,180,489,563,964",10965,Бумеры
Мексика,2011,мужской,5-14 лет,140,11975964,1.17,Мексика2011,0.748,"1,180,489,563,964",10965,Поколение Z
Мексика,2011,женский,5-14 лет,107,11496698,0.93,Мексика2011,0.748,"1,180,489,563,964",10965,Поколение Z
Мексика,2011,женский,75+ лет,6,1727144,0.35,Мексика2011,0.748,"1,180,489,563,964",10965,Молчаливое поколение
Мексика,2012,мужской,75+ лет,170,1283320,13.25,Мексика2012,0.754,"1,201,090,018,604",10982,Молчаливое поколение
Мексика,2012,мужской,15-24 лет,1251,11427075,10.95,Мексика2012,0.754,"1,201,090,018,604",10982,Миллениалы
Мексика,2012,мужской,25-34 лет,1013,9890969,10.24,Мексика2012,0.754,"1,201,090,018,604",10982,Миллениалы
Мексика,2012,мужской,35-54 лет,1264,13980301,9.04,Мексика2012,0.754,"1,201,090,018,604",10982,Поколение X
Мексика,2012,мужской,55-74 лет,509,5778173,8.81,Мексика2012,0.754,"1,201,090,018,604",10982,Бумеры
Мексика,2012,женский,15-24 лет,407,11076558,3.67,Мексика2012,0.754,"1,201,090,018,604",10982,Миллениалы
Мексика,2012,женский,25-34 лет,214,9801779,2.18,Мексика2012,0.754,"1,201,090,018,604",10982,Миллениалы
Мексика,2012,женский,35-54 лет,258,14755637,1.75,Мексика2012,0.754,"1,201,090,018,604",10982,Поколение X
Мексика,2012,женский,55-74 лет,85,6214623,1.37,Мексика2012,0.754,"1,201,090,018,604",10982,Бумеры
Мексика,2012,мужской,5-14 лет,123,11945793,1.03,Мексика2012,0.754,"1,201,090,018,604",10982,Поколение Z
Мексика,2012,женский,5-14 лет,79,11441953,0.69,Мексика2012,0.754,"1,201,090,018,604",10982,Поколение Z
Мексика,2012,женский,75+ лет,8,1772584,0.45,Мексика2012,0.754,"1,201,090,018,604",10982,Молчаливое поколение
Мексика,2013,мужской,75+ лет,161,1328764,12.12,Мексика2013,0.755,"1,274,443,078,609",11478,Молчаливое поколение
Мексика,2013,мужской,25-34 лет,1151,10000769,11.51,Мексика2013,0.755,"1,274,443,078,609",11478,Миллениалы
Мексика,2013,мужской,15-24 лет,1220,11520698,10.59,Мексика2013,0.755,"1,274,443,078,609",11478,Миллениалы
Мексика,2013,мужской,35-54 лет,1469,14385858,10.21,Мексика2013,0.755,"1,274,443,078,609",11478,Поколение X
Мексика,2013,мужской,55-74 лет,565,5999782,9.42,Мексика2013,0.755,"1,274,443,078,609",11478,Бумеры
Мексика,2013,женский,15-24 лет,392,11186604,3.5,Мексика2013,0.755,"1,274,443,078,609",11478,Миллениалы
Мексика,2013,женский,25-34 лет,212,9885421,2.14,Мексика2013,0.755,"1,274,443,078,609",11478,Миллениалы
Мексика,2013,женский,35-54 лет,263,15162201,1.73,Мексика2013,0.755,"1,274,443,078,609",11478,Поколение X
Мексика,2013,женский,55-74 лет,94,6474009,1.45,Мексика2013,0.755,"1,274,443,078,609",11478,Бумеры
Мексика,2013,женский,75+ лет,16,1815829,0.88,Мексика2013,0.755,"1,274,443,078,609",11478,Молчаливое поколение
Мексика,2013,мужской,5-14 лет,102,11898580,0.86,Мексика2013,0.755,"1,274,443,078,609",11478,Поколение Z
Мексика,2013,женский,5-14 лет,66,11378193,0.58,Мексика2013,0.755,"1,274,443,078,609",11478,Поколение Z
Мексика,2014,мужской,75+ лет,177,1376264,12.86,Мексика2014,0.756,"1,314,385,330,073",11663,Молчаливое поколение
Мексика,2014,мужской,15-24 лет,1334,11603241,11.5,Мексика2014,0.756,"1,314,385,330,073",11663,Миллениалы
Мексика,2014,мужской,25-34 лет,1140,10118932,11.27,Мексика2014,0.756,"1,314,385,330,073",11663,Миллениалы
Мексика,2014,мужской,35-54 лет,1558,14784480,10.54,Мексика2014,0.756,"1,314,385,330,073",11663,Поколение X
Мексика,2014,мужской,55-74 лет,612,6228708,9.83,Мексика2014,0.756,"1,314,385,330,073",11663,Бумеры
Мексика,2014,женский,15-24 лет,416,11280468,3.69,Мексика2014,0.756,"1,314,385,330,073",11663,Миллениалы
Мексика,2014,женский,25-34 лет,271,9978692,2.72,Мексика2014,0.756,"1,314,385,330,073",11663,Миллениалы
Мексика,2014,женский,35-54 лет,333,15556091,2.14,Мексика2014,0.756,"1,314,385,330,073",11663,Поколение X
Мексика,2014,женский,55-74 лет,91,6743397,1.35,Мексика2014,0.756,"1,314,385,330,073",11663,Бумеры
Мексика,2014,мужской,5-14 лет,129,11844045,1.09,Мексика2014,0.756,"1,314,385,330,073",11663,Поколение Z
Мексика,2014,женский,5-14 лет,109,11316008,0.96,Мексика2014,0.756,"1,314,385,330,073",11663,Поколение Z
Мексика,2014,женский,75+ лет,8,1862263,0.43,Мексика2014,0.756,"1,314,385,330,073",11663,Молчаливое поколение
Мексика,2015,мужской,25-34 лет,1195,10243158,11.67,Мексика2015,,"1,169,622,672,463",10228,Миллениалы
Мексика,2015,мужской,15-24 лет,1347,11676480,11.54,Мексика2015,,"1,169,622,672,463",10228,Миллениалы
Мексика,2015,мужской,75+ лет,163,1427654,11.42,Мексика2015,,"1,169,622,672,463",10228,Молчаливое поколение
Мексика,2015,мужской,35-54 лет,1560,15181008,10.28,Мексика2015,,"1,169,622,672,463",10228,Поколение X
Мексика,2015,мужской,55-74 лет,584,6465941,9.03,Мексика2015,,"1,169,622,672,463",10228,Бумеры
Мексика,2015,женский,15-24 лет,484,11354811,4.26,Мексика2015,,"1,169,622,672,463",10228,Миллениалы
Мексика,2015,женский,25-34 лет,267,10079012,2.65,Мексика2015,,"1,169,622,672,463",10228,Миллениалы
Мексика,2015,женский,35-54 лет,303,15940497,1.9,Мексика2015,,"1,169,622,672,463",10228,Поколение X
Мексика,2015,женский,55-74 лет,88,7021916,1.25,Мексика2015,,"1,169,622,672,463",10228,Бумеры
Мексика,2015,мужской,5-14 лет,137,11790898,1.16,Мексика2015,,"1,169,622,672,463",10228,Поколение Z
Мексика,2015,женский,5-14 лет,95,11261292,0.84,Мексика2015,,"1,169,622,672,463",10228,Поколение Z
Мексика,2015,женский,75+ лет,11,1915217,0.57,Мексика2015,,"1,169,622,672,463",10228,Молчаливое поколение
Монголия,2016,мужской,25-34 лет,127,290660,43.69,Монголия2016,,"11,183,458,131",4145,Миллениалы
Монголия,2016,мужской,35-54 лет,127,375631,33.81,Монголия2016,,"11,183,458,131",4145,Поколение X
Монголия,2016,мужской,15-24 лет,85,252851,33.62,Монголия2016,,"11,183,458,131",4145,Миллениалы
Монголия,2016,мужской,55-74 лет,29,113527,25.54,Монголия2016,,"11,183,458,131",4145,Бумеры
Монголия,2016,мужской,75+ лет,3,15349,19.55,Монголия2016,,"11,183,458,131",4145,Молчаливое поколение
Монголия,2016,женский,75+ лет,3,26305,11.4,Монголия2016,,"11,183,458,131",4145,Молчаливое поколение
Монголия,2016,женский,15-24 лет,18,246805,7.29,Монголия2016,,"11,183,458,131",4145,Миллениалы
Монголия,2016,женский,25-34 лет,15,292237,5.13,Монголия2016,,"11,183,458,131",4145,Миллениалы
Монголия,2016,женский,35-54 лет,15,406028,3.69,Монголия2016,,"11,183,458,131",4145,Поколение X
