страна,год,пол,возраст,количество_самоубийств,население,самоубийства_на_100к_человек,ИЧР_за_год,ВВП_за_год,ВВП_на_душу_населения,индекс_безработицы,регион
Израиль,2006,женский,75+ лет,13,193121,6.73,0.8538,153966916311.0,24306,10.5,Ближний Восток
Израиль,2006,женский,35-54 лет,31,808874,3.83,0.8538,153966916311.0,24306,10.5,Ближний Восток
Израиль,2006,женский,15-24 лет,18,558626,3.22,0.8538,153966916311.0,24306,10.5,Ближний Восток
Израиль,2006,женский,55-74 лет,15,503743,2.98,0.8538,153966916311.0,24306,10.5,Ближний Восток
Израиль,2006,женский,25-34 лет,10,529943,1.89,0.8538,153966916311.0,24306,10.5,Ближний Восток
Израиль,2006,женский,5-14 лет,1,623474,0.16,0.8538,153966916311.0,24306,10.5,Ближний Восток
Израиль,2006,мужской,5-14 лет,0,656549,0.0,0.8538,153966916311.0,24306,10.5,Ближний Восток
Израиль,2007,мужской,75+ лет,29,132434,21.9,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2007,мужской,55-74 лет,50,456922,10.94,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2007,мужской,35-54 лет,85,785826,10.82,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2007,мужской,25-34 лет,51,541856,9.41,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2007,мужской,15-24 лет,45,587792,7.66,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2007,женский,75+ лет,7,196820,3.56,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2007,женский,35-54 лет,23,819830,2.81,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2007,женский,55-74 лет,13,521935,2.49,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2007,женский,25-34 лет,10,536280,1.86,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2007,женский,15-24 лет,10,564137,1.77,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2007,мужской,5-14 лет,3,669312,0.45,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2007,женский,5-14 лет,0,635670,0.0,0.8538,178706717753.0,27712,9.2,Ближний Восток
Израиль,2008,мужской,75+ лет,43,135142,31.82,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2008,мужской,55-74 лет,62,474005,13.08,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2008,мужской,15-24 лет,65,592791,10.97,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2008,мужской,35-54 лет,80,799582,10.01,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2008,мужской,25-34 лет,42,548741,7.65,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2008,женский,75+ лет,11,200835,5.48,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2008,женский,55-74 лет,15,539561,2.78,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2008,женский,25-34 лет,11,543016,2.03,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2008,женский,35-54 лет,14,831482,1.68,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2008,женский,15-24 лет,7,569127,1.23,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2008,женский,5-14 лет,2,648707,0.31,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2008,мужской,5-14 лет,2,682613,0.29,0.8538,215840354627.0,32874,7.7,Ближний Восток
Израиль,2009,мужской,75+ лет,23,141368,16.27,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2009,мужской,55-74 лет,77,499108,15.43,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2009,мужской,25-34 лет,67,557283,12.02,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2009,мужской,35-54 лет,91,836965,10.87,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2009,мужской,15-24 лет,48,597179,8.04,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2009,женский,55-74 лет,22,562448,3.91,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2009,женский,75+ лет,8,208438,3.84,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2009,женский,35-54 лет,32,866442,3.69,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2009,женский,25-34 лет,18,555764,3.24,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2009,женский,15-24 лет,13,573738,2.27,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2009,мужской,5-14 лет,4,683070,0.59,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2009,женский,5-14 лет,1,650032,0.15,0.8538,207419370241.0,30812,9.4,Ближний Восток
Израиль,2010,мужской,75+ лет,40,145554,27.48,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2010,мужской,55-74 лет,93,515880,18.03,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2010,мужской,35-54 лет,119,854628,13.92,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2010,мужской,25-34 лет,77,561408,13.72,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2010,мужской,15-24 лет,63,600681,10.49,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2010,женский,75+ лет,9,213458,4.22,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2010,женский,55-74 лет,22,580202,3.79,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2010,женский,35-54 лет,33,882268,3.74,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2010,женский,15-24 лет,10,576967,1.73,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2010,женский,25-34 лет,9,559584,1.61,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2010,женский,5-14 лет,3,662543,0.45,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2010,мужской,5-14 лет,2,696652,0.29,0.883,233609522091.0,34104,8.3,Ближний Восток
Израиль,2011,мужской,75+ лет,44,150875,29.16,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2011,мужской,55-74 лет,80,532080,15.04,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2011,мужской,35-54 лет,111,872269,12.73,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2011,мужской,25-34 лет,45,560802,8.02,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2011,мужской,15-24 лет,41,605530,6.77,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2011,женский,55-74 лет,30,598715,5.01,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2011,женский,75+ лет,7,220868,3.17,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2011,женский,25-34 лет,16,559719,2.86,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2011,женский,35-54 лет,22,899777,2.45,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2011,женский,15-24 лет,12,583108,2.06,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2011,мужской,5-14 лет,1,712716,0.14,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2011,женский,5-14 лет,0,675036,0.0,0.888,261628548084.0,37528,7.1,Ближний Восток
Израиль,2012,мужской,75+ лет,33,154818,21.32,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2012,мужской,55-74 лет,93,546015,17.03,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2012,мужской,35-54 лет,131,890948,14.7,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2012,мужской,25-34 лет,57,568580,10.02,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2012,мужской,15-24 лет,32,614618,5.21,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2012,женский,75+ лет,9,224319,4.01,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2012,женский,55-74 лет,24,612293,3.92,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2012,женский,25-34 лет,17,566255,3.0,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2012,женский,15-24 лет,13,589147,2.21,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2012,женский,35-54 лет,18,916404,1.96,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2012,мужской,5-14 лет,3,723667,0.41,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2012,женский,5-14 лет,0,688296,0.0,0.89,257296579579.0,36263,6.9,Ближний Восток
Израиль,2013,мужской,75+ лет,34,160074,21.24,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2013,мужской,55-74 лет,71,560632,12.66,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2013,мужской,35-54 лет,102,907964,11.23,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2013,мужской,25-34 лет,47,574069,8.19,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2013,женский,75+ лет,12,230693,5.2,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2013,мужской,15-24 лет,30,623751,4.81,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2013,женский,55-74 лет,23,627505,3.67,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2013,женский,35-54 лет,26,932764,2.79,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2013,женский,25-34 лет,15,571000,2.63,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2013,мужской,5-14 лет,7,737875,0.95,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2013,женский,15-24 лет,5,597664,0.84,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2013,женский,5-14 лет,0,702017,0.0,0.893,292489185194.0,40477,6.2,Ближний Восток
Израиль,2014,мужской,75+ лет,32,164959,19.4,0.894,308416982140.0,41869,5.9,Ближний Восток
Израиль,2014,мужской,35-54 лет,125,925543,13.51,0.894,308416982140.0,41869,5.9,Ближний Восток
Израиль,2014,мужской,55-74 лет,54,577076,9.36,0.894,308416982140.0,41869,5.9,Ближний Восток
Израиль,2014,мужской,25-34 лет,41,580208,7.07,0.894,308416982140.0,41869,5.9,Ближний Восток
Израиль,2014,мужской,15-24 лет,35,633544,5.52,0.894,308416982140.0,41869,5.9,Ближний Восток
Израиль,2014,женский,75+ лет,11,236381,4.65,0.894,308416982140.0,41869,5.9,Ближний Восток
Израиль,2014,женский,55-74 лет,24,645102,3.72,0.894,308416982140.0,41869,5.9,Ближний Восток
Израиль,2014,женский,35-54 лет,29,949566,3.05,0.894,308416982140.0,41869,5.9,Ближний Восток
Израиль,2014,женский,25-34 лет,13,576407,2.26,0.894,308416982140.0,41869,5.9,Ближний Восток
Израиль,2014,женский,15-24 лет,10,607031,1.65,0.894,308416982140.0,41869,5.9,Ближний Восток
Израиль,2014,мужской,5-14 лет,7,753317,0.93,0.894,308416982140.0,41869,5.9,Ближний Восток
Израиль,2014,женский,5-14 лет,1,717118,0.14,0.894,308416982140.0,41869,5.9,Ближний Восток
Италия,1985,мужской,75+ лет,542,1107700,48.93,0.738,450725816043.0,8329,8.2,Европа
Италия,1985,мужской,55-74 лет,1307,4991500,26.18,0.738,450725816043.0,8329,8.2,Европа
Италия,1985,мужской,35-54 лет,902,7267900,12.41,0.738,450725816043.0,8329,8.2,Европа
Италия,1985,женский,75+ лет,239,1961500,12.18,0.738,450725816043.0,8329,8.2,Европа
Италия,1985,женский,55-74 лет,596,6003500,9.93,0.738,450725816043.0,8329,8.2,Европа
Италия,1985,мужской,25-34 лет,361,3973800,9.08,0.738,450725816043.0,8329,8.2,Европа
Италия,1985,мужской,15-24 лет,249,4770000,5.22,0.738,450725816043.0,8329,8.2,Европа
